ticker,region,sub_region,country,objective,asset_class,hedge_ccy,leverage_typ,emerging_mkt,single_stock
XNAS,Americas,Northern America,United States,Technology,Equity,nan,nan,False,False
XNGI,,,,Cloud Computing and Internet,Equity,nan,nan,False,False
XNGS,,,,Cloud Computing and Internet,Equity,nan,nan,False,False
XNID,Asia,Southern Asia,India,Large Cap,Equity,nan,nan,False,False
XNIF,Asia,Southern Asia,India,Large Cap,Equity,nan,nan,False,False
XNJG,Asia,Eastern Asia,Japan,Large/Mid Cap,Equity,nan,nan,False,False
XNJS,Asia,Eastern Asia,Japan,Large/Mid Cap,Equity,nan,nan,False,False
XNNS,,,,Technology,Equity,nan,nan,False,False
XNNV,,,,Technology,Equity,nan,nan,False,False
XNZE,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
XNZG,Americas,Northern America,United States,Large/Mid Cap,Equity,nan,nan,False,False
XNZN,Europe,Northern Europe,,Large/Mid Cap,Equity,nan,nan,False,False
XNZS,,,,Large/Mid Cap,Equity,nan,nan,False,False
XNZU,Americas,Northern America,United States,Large/Mid Cap,Equity,nan,nan,False,False
XNZW,,,,Large/Mid Cap,Equity,nan,nan,False,False
XPHG,Asia,South-eastern Asia,Philippines,Large/Mid Cap,Equity,nan,nan,False,False
XPHI,Asia,South-eastern Asia,Philippines,Large/Mid Cap,Equity,nan,nan,False,False
XPPT,Americas,Latin America and the Caribbean,,Precious Metals,Commodity,nan,nan,False,False
XPXD,Asia,,,Large/Mid Cap,Equity,nan,nan,False,False
XPXJ,Asia,,,Large/Mid Cap,Equity,nan,nan,False,False
XQUA,,,,Large/Mid Cap,Fixed Income,nan,nan,True,False
XREP,,,,Real Estate,Equity,nan,nan,False,False
XRES,,,,Real Estate,Equity,nan,nan,False,False
XRH0,,,,Industrial Metals,Commodity,nan,nan,False,False
XRMU,Americas,Northern America,United States,Large/Mid Cap,Equity,nan,nan,False,False
XRSG,Americas,Northern America,United States,Small Cap,Equity,nan,nan,False,False
XRSS,Americas,Northern America,United States,Large/Mid Cap,Equity,nan,nan,False,False
XRSU,Americas,Northern America,United States,Small Cap,Equity,nan,nan,False,False
XS2D,Americas,Northern America,United States,Large Cap,Equity,nan,Long,False,False
XS3R,Europe,,,Consumer Staples,Equity,nan,nan,False,False
XS5G,Americas,Northern America,United States,Large Cap,Equity,GBP,nan,False,False
XS6R,Europe,,,Utilities,Equity,nan,nan,False,False
XS7R,Europe,,,Financial Services,Equity,nan,nan,False,False
XS8R,Europe,,,Technology,Equity,nan,nan,False,False
XSCD,,,,Consumer Discretionary,Equity,nan,nan,False,False
XSCS,,,,Consumer Staples,Equity,nan,nan,False,False
XSD2,Europe,Western Europe,Germany,Large Cap,Equity,nan,Short,False,False
XSDR,Europe,,,Healthcare,Equity,nan,nan,False,False
XSDX,Europe,Western Europe,Germany,Large Cap,Equity,nan,Short,False,False
XSEN,,,,Energy,Equity,nan,nan,False,False
XSFD,,,,Frontier Markets,Equity,nan,nan,True,False
XSFN,Americas,Northern America,United States,Financial Services,Equity,nan,nan,False,False
XSFR,,,,Frontier Markets,Equity,nan,nan,True,False
XSGI,,,,Infrastructure,Equity,nan,nan,False,False
XSHC,Americas,Northern America,United States,Healthcare,Equity,nan,nan,False,False
XSKR,Europe,,,Communication Services,Equity,nan,nan,False,False
XSLR,,,,Precious Metals,Commodity,nan,nan,False,False
XSNR,Europe,,,Industrials,Equity,nan,nan,False,False
XSOE,,,,Large/Mid Cap,Equity,nan,nan,True,False
XSOP,,,,Large/Mid Cap,Equity,nan,nan,True,False
XSPD,Americas,Northern America,United States,Large Cap,Equity,nan,Short,False,False
XSPR,,,,Materials,Equity,nan,nan,False,False
XSPS,Americas,Northern America,United States,Large Cap,Equity,nan,Short,False,False
XSPU,Americas,Northern America,United States,Large Cap,Equity,nan,nan,False,False
XSPX,Americas,Northern America,United States,Large Cap,Equity,nan,nan,False,False
XSSX,Europe,,,Large Cap,Equity,nan,Short,False,False
XSTC,Americas,Northern America,United States,Technology,Equity,nan,nan,False,False
XSTR,,,,Cash,Fixed Income,nan,nan,False,False
XSX6,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
XSXD,Americas,Northern America,United States,Large Cap,Equity,nan,nan,False,False
XSXG,Americas,Northern America,United States,Large Cap,Equity,nan,nan,False,False
XT01,Americas,Northern America,United States,Government,Fixed Income,nan,nan,False,False
XT0D,Americas,Northern America,United States,Government,Fixed Income,nan,nan,False,False
XT2D,Americas,Northern America,United States,Large Cap,Equity,nan,Short,False,False
XTIP,Americas,Northern America,United States,Government,Fixed Income,nan,nan,False,False
XUCD,,,,Consumer Discretionary,Equity,nan,nan,False,False
XUCM,Americas,Northern America,United States,Communication Services,Equity,nan,nan,False,False
XUCS,,,,Consumer Staples,Equity,nan,nan,False,False
XUEB,,,,Aggregate,Fixed Income,nan,nan,True,False
XUEK,Europe,,,Large/Mid Cap,Equity,nan,nan,False,False
XUEM,,,,Aggregate,Fixed Income,nan,nan,True,False
XUEN,,,,Energy,Equity,nan,nan,False,False
XUFB,Americas,Northern America,United States,Financial Services,Equity,nan,nan,False,False
XUFN,Americas,Northern America,United States,Financial Services,Equity,nan,nan,False,False
XUHA,,,,High Yield,Fixed Income,nan,nan,False,False
XUHC,Americas,Northern America,United States,Healthcare,Equity,nan,nan,False,False
XUHG,,,,High Yield,Fixed Income,GBP,nan,False,False
XUHY,,,,High Yield,Fixed Income,nan,nan,False,False
XUIN,Americas,Northern America,United States,Industrials,Equity,nan,nan,False,False
XUKS,Europe,Northern Europe,United Kingdom,Large Cap,Equity,nan,Short,False,False
XUKX,Europe,Northern Europe,United Kingdom,Large Cap,Equity,nan,nan,False,False
XUS1,Americas,Northern America,United States,Government,Fixed Income,nan,nan,False,False
XUSD,Americas,Northern America,United States,Large/Mid Cap,Equity,nan,nan,False,False
XUST,Americas,Northern America,United States,Government,Fixed Income,nan,nan,False,False
XUSW,Americas,Northern America,United States,Large/Mid Cap,Equity,nan,nan,False,False
XUT3,Americas,Northern America,United States,Government,Fixed Income,nan,nan,False,False
XUTC,Americas,Northern America,United States,Technology,Equity,nan,nan,False,False
XUTD,Americas,Northern America,United States,Government,Fixed Income,nan,nan,False,False
XUTG,Americas,Northern America,United States,Government,Fixed Income,nan,nan,False,False
XVTD,Asia,South-eastern Asia,Vietnam,Large/Mid Cap,Equity,nan,nan,False,False
XWBS,,,,Minimum Volatility,Equity,nan,nan,False,False
XWD1,,,,Large/Mid Cap,Equity,nan,nan,False,False
XWEB,,,,Minimum Volatility,Equity,nan,nan,False,False
XWEM,,,,Momentum,Equity,nan,nan,False,False
